1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,9.9908e-01,1.8155e-05,2.9664e-05,2.6910e-04,3.9591e-04,1.0145e-04,3.9401e-05,6.5715e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,4,0,8.9206e-01,2.2238e-04,1.0113e-03,1.0751e-04,1.7144e-02,3.2612e-04,1.3625e-03,8.7762e-02
2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,8,9.9955e-01,7.4654e-06,7.3245e-06,3.7586e-04,7.1679e-06,6.6832e-06,4.4585e-05,2.6737e-06
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,1,1,0,0,0,0,9.9252e-01,1.0023e-04,3.6662e-05,1.5833e-04,6.2011e-03,8.5792e-04,3.7611e-05,9.1712e-05
2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,6,0,0,0,4.9199e-01,3.0914e-04,4.0007e-01,5.7878e-05,1.0523e-01,3.2902e-04,1.1479e-03,8.6191e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,9.9912e-01,4.7684e-05,2.2984e-04,9.3671e-06,3.4764e-04,1.3161e-04,5.6622e-05,5.8794e-05
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,6,0,0,0,1.4164e-02,1.2362e-04,9.8466e-01,4.1576e-06,6.4353e-04,1.0095e-04,2.8263e-05,2.7643e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,4,1,0,9.4673e-01,2.1518e-04,9.8901e-03,3.9280e-04,3.8398e-03,1.0098e-02,8.4832e-05,2.8750e-02
3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,2.5964e-02,1.4843e-03,9.5045e-01,2.6633e-04,1.5936e-02,5.0985e-03,3.0372e-04,4.9869e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,2,0,9.9808e-01,1.2491e-05,1.2953e-04,4.2115e-05,1.5072e-04,9.5737e-05,3.4905e-05,1.4555e-03
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,2,2,0,0,0,0,9.9867e-01,4.2180e-04,2.7366e-05,7.5830e-05,3.3131e-04,7.9856e-05,1.3686e-04,2.5310e-04
2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,7,0,0,0,9.9992e-01,1.6206e-05,2.4565e-05,2.0971e-05,1.8712e-06,4.3834e-06,3.2446e-06,4.8040e-06
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,4,0,9.9806e-01,9.8047e-05,1.1244e-05,5.4969e-05,8.6844e-05,1.3281e-04,7.3107e-04,8.2034e-04
2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,5,9.9972e-01,3.8751e-05,7.6256e-06,1.8362e-04,9.4656e-06,7.4303e-06,1.1958e-05,1.6335e-05
3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,3,0,0,0,7.9177e-04,3.3818e-04,9.9619e-01,4.6891e-05,1.3995e-03,1.0617e-03,3.9602e-05,1.3656e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,2,0,0,0,1,9.9997e-01,4.2887e-06,3.6923e-06,7.6678e-06,4.3042e-06,1.5618e-06,5.2126e-06,4.0298e-06
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,8,0,0,0,0,9.4400e-01,3.7036e-05,1.7139e-04,1.9570e-05,4.9179e-03,2.4689e-04,5.0505e-02,1.0334e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,4,0,0,0,9.9994e-01,2.2186e-05,8.6821e-06,1.1511e-06,9.0587e-06,2.2538e-06,6.5337e-06,5.7104e-06
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,8.0370e-02,3.8390e-05,4.2654e-05,4.4070e-05,9.1903e-01,1.9640e-04,6.8509e-05,2.0620e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,9.8210e-01,6.7489e-05,2.1462e-06,9.6477e-05,1.7403e-02,2.0263e-04,5.6244e-05,6.7747e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,9.9888e-01,8.1657e-06,9.6253e-06,3.1588e-06,1.0666e-03,1.2137e-05,8.6409e-06,1.4781e-05
3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,6,0,0,0,4.5395e-01,3.4416e-04,5.3332e-01,1.0777e-04,8.3324e-04,9.9815e-04,1.1342e-03,9.3182e-03
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,3,1,0,0,0,6.7139e-01,3.3507e-04,5.2456e-04,4.4983e-04,4.2132e-03,1.8463e-04,3.2201e-01,8.8724e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,1,1,0,0,0,0,9.9960e-01,2.5525e-05,3.0095e-05,3.2401e-06,1.9441e-04,9.9123e-06,6.9455e-05,6.5927e-05
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,9.9591e-01,5.5615e-05,2.2506e-04,4.2131e-05,1.0677e-03,2.1939e-04,2.2638e-03,2.1459e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,5,0,0,0,0,9.6651e-01,3.7328e-04,1.4241e-04,2.1074e-04,1.5256e-02,1.3553e-03,1.3891e-02,2.2583e-03
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,6,0,0,0,0,8.3102e-01,4.7507e-05,1.1036e-04,9.6585e-05,5.9357e-03,2.9887e-03,1.5965e-01,1.4860e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,3,0,0,0,0,9.9825e-01,1.6032e-04,2.6990e-05,5.0307e-06,1.1288e-03,8.6860e-05,2.9008e-04,5.3033e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,9.9992e-01,8.8862e-06,3.7866e-06,1.0295e-05,2.9564e-05,5.4816e-06,1.1460e-05,1.1288e-05
3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,8,0,0,0,0,8.6214e-01,1.9874e-02,2.7914e-03,1.0790e-02,5.3489e-03,2.0652e-04,9.8618e-02,2.3640e-04
2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,6,0,0,0,0,9.9700e-01,1.3026e-05,1.9273e-05,3.0278e-05,1.4727e-05,1.7319e-05,2.8805e-03,2.7781e-05
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,5.5161e-03,9.3097e-05,1.7805e-05,7.5750e-05,5.0561e-05,1.4078e-05,9.9420e-01,2.9061e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,9.9837e-01,4.6705e-06,1.3530e-05,5.0268e-06,1.5727e-03,1.2666e-05,5.5990e-06,1.3247e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,2.6314e-02,2.4017e-04,4.4060e-02,7.0783e-05,9.2713e-01,2.2275e-04,6.5329e-04,1.3065e-03
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,4,0,0,6.6253e-01,1.2948e-03,2.2350e-03,1.6526e-03,1.7968e-04,1.8281e-02,3.1199e-01,1.8308e-03
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,0,3,1,9.9531e-01,1.1461e-04,5.6374e-04,1.4041e-04,2.6597e-04,1.5509e-04,2.5390e-04,3.1924e-03
2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,7,9.9546e-01,9.0304e-05,3.0358e-06,4.1554e-03,1.5255e-04,3.5337e-05,8.4243e-05,1.9509e-05
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,2,0,0,0,2,9.9362e-01,5.9031e-04,2.2987e-04,1.1055e-03,4.7492e-05,1.6455e-04,4.2080e-03,2.9883e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,1,1,0,0,0,9.9925e-01,3.3011e-05,3.7573e-04,9.8302e-06,6.3674e-05,1.7615e-04,5.7414e-05,3.4213e-05
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,2,0,0,0,1,9.9815e-01,3.0526e-05,5.8372e-06,9.9718e-04,4.2473e-05,3.3725e-05,7.1104e-04,2.5779e-05
2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,5.6609e-01,4.4024e-05,4.2814e-01,2.8312e-03,3.0518e-04,6.7190e-04,2.2115e-04,1.7033e-03
2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,4,2,0,0,1,9.8658e-01,3.0486e-04,2.0044e-03,2.9378e-03,3.7890e-04,7.1754e-05,7.6711e-03,5.3450e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,3,0,0,0,9.9941e-01,8.7655e-06,7.5295e-05,2.4121e-05,1.8987e-04,1.8914e-05,2.8833e-05,2.4631e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,1,1,0,0,0,0,9.9961e-01,1.5424e-05,1.5208e-05,2.6719e-06,2.3324e-04,6.1702e-05,1.7774e-05,4.6032e-05
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,7,0,0,0,0,9.3168e-01,2.8058e-05,8.3470e-05,4.1076e-05,4.8806e-05,2.2536e-05,6.8049e-02,4.9085e-05
2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,1,5,0,0,0,9.9878e-01,8.3194e-05,9.9665e-04,3.1222e-06,1.2186e-05,5.3684e-05,3.4577e-05,3.9738e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,4,0,0,0,9.9985e-01,6.1956e-05,3.9117e-05,3.9678e-06,2.0322e-06,1.3320e-05,6.0229e-06,2.7062e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,3,0,0,0,0,9.9943e-01,1.8877e-06,2.6839e-05,9.5370e-06,5.1005e-05,8.7992e-06,4.6027e-04,1.1146e-05
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,2.6113e-01,1.8921e-04,3.2268e-04,1.3765e-03,2.9127e-04,1.7548e-04,7.3633e-01,1.8292e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,4,0,0,0,9.8415e-01,4.0125e-05,1.5046e-02,6.3672e-06,2.9713e-05,5.7559e-04,2.4241e-05,1.2517e-04
2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,5,1,2,0,0,0,1.9829e-04,9.9936e-01,3.5246e-04,4.4222e-06,5.2582e-06,2.3086e-05,2.0390e-05,3.6823e-05
2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,5,9.9848e-01,1.4491e-05,1.7173e-04,2.6632e-04,6.2380e-04,2.7993e-04,7.4855e-05,9.0299e-05
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,8,0,0,0,0,1.9043e-02,3.0498e-04,2.6015e-04,6.6587e-04,1.4569e-01,1.7939e-04,8.3310e-01,7.5419e-04
2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,6,9.4722e-01,3.1236e-05,1.3835e-04,4.8610e-02,7.9264e-04,1.0522e-03,1.8855e-03,2.7499e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,1,9.3958e-01,5.5667e-05,3.2936e-04,1.5878e-03,2.6545e-02,2.3247e-03,2.4323e-02,5.2580e-03
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,7,0,0,0,9.9431e-01,6.9211e-05,1.8640e-03,3.8687e-04,6.8336e-04,2.8458e-04,1.3345e-03,1.0647e-03
2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,7,0,0,0,0,5.7779e-01,1.2505e-03,3.1261e-04,1.0589e-03,1.8928e-02,8.4895e-04,3.9512e-01,4.6930e-03
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,7.7836e-04,1.2384e-05,9.4669e-06,2.7154e-05,3.7076e-05,3.5222e-05,9.9908e-01,2.3684e-05
2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,7,0,0,0,6.6415e-01,1.6854e-04,3.3474e-01,2.3621e-05,1.8440e-04,1.3684e-04,4.9670e-05,5.4837e-04
2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,7,9.9250e-01,8.4756e-04,4.7910e-05,1.2614e-03,1.8951e-03,1.1639e-03,9.0098e-04,1.3795e-03
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,2,0,0,2,9.6524e-01,4.2255e-04,9.2626e-03,1.3238e-02,5.6153e-03,6.8324e-04,4.6741e-03,8.6480e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,4,0,0,0,0,9.9992e-01,3.5027e-06,7.7375e-06,4.6625e-06,1.8991e-06,1.9063e-06,5.2377e-05,9.2162e-06
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,9.9939e-01,2.9660e-06,2.4355e-06,5.3247e-07,5.8887e-04,4.5705e-06,1.2345e-06,7.6102e-06
4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,9.7672e-01,1.0141e-04,1.6333e-04,1.8074e-02,1.1264e-04,5.4835e-05,4.4544e-03,3.2048e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,9.9972e-01,6.6830e-06,7.5344e-06,7.0727e-07,2.0219e-04,3.5978e-05,5.7496e-06,1.8457e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,9.9957e-01,3.3501e-06,3.1971e-06,9.7790e-06,3.0813e-04,7.9310e-05,4.8839e-06,1.8454e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,9.8110e-01,1.9202e-04,1.7468e-04,1.5990e-04,1.7337e-02,1.8666e-04,4.6337e-04,3.9048e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,9.9991e-01,1.0666e-05,3.0922e-06,1.0144e-05,4.5220e-05,9.5647e-06,2.4693e-06,1.3479e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,1,0.8383,0.0010,0.0073,0.1170,0.0098,0.0189,0.0033,0.0044
4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,9.9961e-01,4.4572e-05,7.8969e-05,7.8651e-06,1.9132e-04,9.5629e-06,9.9607e-07,5.2307e-05
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,6,0,0,0,0,9.9518e-01,2.0768e-06,1.7354e-05,1.4371e-05,2.1838e-04,2.8770e-05,4.4926e-03,4.4029e-05
4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,8,6.6657e-01,5.8663e-04,2.2462e-05,2.1991e-01,1.7129e-04,2.3636e-04,1.1207e-01,4.3259e-04
2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,6,0,0,1,9.8066e-01,2.7850e-03,1.6686e-03,1.3529e-02,5.1325e-04,1.7801e-04,4.2095e-04,2.4175e-04
2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,1,4,0,0,0,9.9987e-01,1.5566e-05,9.1301e-05,3.6119e-06,2.2768e-06,1.2927e-05,1.6511e-06,3.8387e-06
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,0,6.0909e-02,1.4407e-04,1.3383e-04,2.6242e-04,1.4906e-01,4.1029e-04,3.5700e-04,7.8872e-01
6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,7,0,0,0,3.8305e-01,2.0700e-04,3.6039e-02,1.7242e-04,7.8618e-04,8.2164e-04,9.4009e-05,5.7883e-01
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,1,1,0,0,0,9.9990e-01,4.7473e-06,2.9068e-05,4.7261e-07,3.6061e-05,5.9351e-06,1.5924e-05,8.4613e-06
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,6,1.3618e-02,5.1249e-05,1.5317e-05,1.8294e-04,5.8377e-05,1.5770e-05,9.8603e-01,2.7692e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,1,1,0,0,0,0,9.6493e-01,4.0214e-05,1.7572e-04,1.5815e-05,3.1791e-02,3.1188e-04,2.6989e-03,3.6269e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,2,0,1,1,0,8.6579e-01,7.6915e-05,1.6669e-04,7.2366e-05,1.1889e-01,5.8283e-04,1.3370e-02,1.0522e-03
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,5.4114e-02,4.9362e-05,3.7366e-04,1.1404e-05,9.4525e-01,5.7365e-05,8.1053e-05,6.3512e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,9.9877e-01,9.5194e-06,4.7404e-06,2.4677e-06,1.1300e-03,2.1790e-05,1.5237e-05,4.9962e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,6.7636e-01,2.0106e-05,1.2130e-04,1.4254e-04,8.0208e-04,1.1400e-04,3.2239e-01,5.2435e-05
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,4,0,0,0,0,7.6899e-01,3.3811e-03,5.4030e-04,5.5711e-04,1.0908e-01,1.6409e-03,1.1527e-01,5.3233e-04
5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,8,0,5.9813e-01,2.6285e-04,3.1939e-03,6.6043e-05,3.6205e-04,1.9799e-03,4.3184e-05,3.9596e-01
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,6,0,0,0,0,9.9128e-01,1.9319e-05,2.4110e-05,3.4029e-03,8.2622e-04,5.6020e-05,4.3718e-03,1.4973e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,5.6634e-01,8.6775e-06,3.0271e-05,5.1764e-05,4.3335e-01,5.9948e-05,5.2547e-05,1.0626e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,3,1,0,0,0,1.5269e-01,1.7530e-05,4.0427e-04,4.6932e-06,8.4626e-01,3.0949e-05,5.1181e-04,8.0870e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,2,0,0,9.9739e-01,3.8380e-05,3.0364e-04,5.9183e-05,1.6043e-03,4.2033e-04,1.3543e-05,1.6794e-04
2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,6,0,0,0,9.9583e-01,1.4263e-05,3.9131e-03,2.1466e-06,1.4921e-05,4.2661e-05,8.1085e-06,1.7244e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,3,0,0,0,9.9996e-01,2.1211e-06,7.3753e-06,1.1173e-06,1.4282e-05,5.4406e-06,2.7270e-07,7.3032e-06
2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,1,0,3,0,0,0,9.9503e-01,2.1360e-05,4.8547e-03,1.1831e-05,3.2176e-06,5.5909e-05,3.3401e-06,1.5623e-05
2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,9.9945e-01,3.7686e-05,3.2490e-04,2.1399e-05,9.8312e-05,4.3882e-05,5.9862e-06,1.5626e-05
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,6,9.9824e-01,1.1022e-05,1.5745e-05,8.1478e-04,3.0796e-04,6.8967e-05,5.3414e-04,5.5948e-06
2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,9.9928e-01,2.0221e-05,5.0567e-05,2.1582e-04,2.3671e-04,1.7126e-04,2.0330e-05,2.6578e-06
2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,2,0,0,0,9.9976e-01,1.2630e-05,1.2948e-04,1.1521e-06,6.3012e-05,2.8064e-05,2.3500e-06,2.6358e-06
4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,9.9983e-01,3.2812e-06,1.5958e-05,4.7444e-05,6.4938e-06,2.3667e-05,6.6334e-05,7.6978e-06
4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,9.9730e-01,5.2803e-06,4.7711e-06,1.3080e-03,9.0723e-05,1.1349e-04,1.1674e-03,1.3719e-05
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,9.9867e-01,1.5564e-05,6.7854e-05,4.2282e-06,1.2048e-03,9.6766e-06,2.8900e-06,2.9182e-05
7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,9.9981e-01,1.6939e-05,3.1822e-06,3.6489e-05,2.0748e-06,1.1108e-04,8.1988e-06,1.2252e-05
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,9.9921e-01,2.5919e-05,9.5160e-05,4.0164e-05,6.8490e-06,1.6959e-04,3.9557e-04,5.9408e-05
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,9.9862e-01,4.0668e-05,5.7718e-06,1.2347e-04,7.1477e-05,3.3352e-04,4.6361e-04,3.3823e-04
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,9.9962e-01,4.8703e-06,1.2938e-06,1.5886e-06,3.4229e-04,1.6787e-05,1.6428e-06,8.8042e-06
2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,7,0,0,0,9.9975e-01,2.0248e-05,7.2262e-05,7.5489e-06,3.0031e-06,8.5468e-05,4.0477e-05,2.4602e-05
